id;vendas_id;produto_id;item_quantidade;valor_unitario;valor_bruto
18116;1589;19;1;146;146
36019;2648;9;1;182;182
1018;102;72;2;150;300
1767;181;50;1;490;490
19397;1668;1;1;139;139
45910;2980;90;3;75;225
47494;261;28;1;116;116
23778;1996;68;1;106;106
24055;2012;62;1;96;96
26427;2157;70;1;150;150
44750;971;91;3;75;225
53490;3305;11;1;144;144
8322;1042;91;12;75;900
10212;1164;2;1;139;139
21491;1801;58;1;187;187
30154;2372;24;2;106;212
39407;2824;25;2;106;212
4234;511;32;1;144;144
12358;1295;62;2;96;192
13859;1364;20;1;82;82
28669;2285;4;1;84;84
33875;2541;35;1;162;162
39276;2806;9;1;182;182
40312;2909;90;3;75;225
42753;2953;30;1;144;144
44162;806;16;1;167;167
3038;394;68;1;106;106
5608;696;92;9;75;675
40591;2923;8;1;182;182
45642;3006;71;1;150;150
46654;3029;56;1;178;178
4215;498;22;1;82;82
14750;1416;93;3;75;225
18797;1627;16;1;167;167
26471;2158;49;3;153;459
33742;2538;60;2;187;374
39945;2894;4;1;84;84
50979;3241;26;1;106;106
16428;1502;15;1;167;167
43910;758;15;1;167;167
44355;837;75;1;156;156
44758;975;91;3;75;225
51039;3252;93;3;75;225
2093;220;24;1;106;106
20894;1765;17;1;146;146
42419;2941;41;2;290;580
45976;2987;34;1;162;162
49357;3187;24;2;106;212
1445;150;44;1;112;112
11950;1271;62;2;96;192
53006;3091;49;3;153;459
4118;490;62;1;96;96
21967;1843;52;1;490;490
25444;2096;38;1;290;290
43879;752;85;1;136;136
1953;200;30;2;144;288
27175;2187;71;1;150;150
39923;2895;68;1;106;106
26233;2142;82;1;136;136
43800;743;92;3;75;225
46506;3021;85;1;136;136
2994;386;71;2;150;300
6397;836;15;1;167;167
31884;2443;42;1;112;112
41021;1140;52;2;490;980
42571;2948;42;1;112;112
50492;3220;34;2;162;324
53175;3287;9;3;182;546
39841;2858;49;2;153;306
50885;3230;16;1;167;167
4018;485;34;2;162;324
4866;567;7;1;84;84
12185;1287;8;1;182;182
19452;1675;29;2;116;232
19486;1675;91;9;75;675
34699;2587;88;1;115;115
20102;1709;90;3;75;225
20692;1756;71;1;150;150
22378;1880;84;1;136;136
24828;2070;60;2;187;374
36264;2661;9;1;182;182
42927;604;75;1;156;156
43414;681;34;1;162;162
8720;1069;74;2;156;312
20139;1717;23;1;82;82
24206;2022;25;1;106;106
30943;2407;21;1;82;82
30959;2409;76;1;156;156
2121;237;12;1;144;144
4482;526;56;1;178;178
20282;1728;17;1;146;146
28459;2275;41;1;290;290
39669;2844;59;1;187;187
48540;3096;73;1;150;150
9740;1130;71;5;150;750
52724;3073;90;3;75;225
38450;2752;34;1;162;162
50188;3196;36;1;162;162
11366;1245;29;1;116;116
14066;1375;41;1;290;290
39965;2901;74;1;156;156
3890;474;61;1;187;187
13568;1348;56;1;178;178
16109;1480;91;3;75;225
25322;2092;56;1;178;178
34366;2562;21;1;82;82
34807;2593;18;1;146;146
47856;332;75;1;156;156
17872;1577;3;1;139;139
22789;1910;86;1;115;115
195;22;62;1;96;96
2836;357;49;1;153;153
22172;1867;25;2;106;212
34646;2586;49;1;153;153
43956;766;62;1;96;96
49199;3179;3;2;139;278
3816;469;40;1;290;290
10315;1176;12;1;144;144
14895;1421;34;1;162;162
1221;126;5;1;84;84
6546;863;40;1;290;290
42937;604;32;1;144;144
2989;369;75;2;156;312
14866;1419;10;1;182;182
19218;1657;15;2;167;334
31673;2437;20;1;82;82
33530;2524;24;1;106;106
2373;288;80;1;167;167
7302;965;25;1;106;106
12400;1294;30;1;144;144
26718;2170;75;1;156;156
28360;2268;60;1;187;187
796;83;93;3;75;225
14945;1426;56;1;178;178
20354;1732;6;2;84;168
22118;1856;15;1;167;167
26433;2157;69;1;106;106
43679;811;22;1;82;82
44010;773;91;3;75;225
11393;1250;84;2;136;272
16690;1510;33;1;144;144
27087;2184;60;2;187;374
45995;2992;81;1;167;167
6156;782;8;1;182;182
10603;1202;22;1;82;82
18904;1631;25;1;106;106
23407;1952;71;1;150;150
32301;2463;4;1;84;84
46670;3029;7;1;84;84
51835;3415;3;1;139;139
4856;567;62;2;96;192
15916;1468;21;1;82;82
19378;1668;25;1;106;106
22468;1886;88;1;115;115
23436;1955;78;1;167;167
44975;928;63;1;96;96
48302;393;68;1;106;106
2372;288;42;1;112;112
6316;826;5;3;84;252
6976;922;46;1;153;153
20050;1711;82;1;136;136
22668;1901;58;2;187;374
22794;1908;91;3;75;225
23395;1953;87;1;115;115
47465;241;93;3;75;225
52240;3403;40;1;290;290
1278;133;75;1;156;156
39777;2854;45;1;112;112
40577;2923;36;2;162;324
52683;3075;82;3;136;408
53672;3298;32;1;144;144
4629;552;49;2;153;306
17818;1571;52;2;490;980
19720;1687;49;1;153;153
37395;2706;52;1;490;490
51997;3376;75;1;156;156
1499;152;83;1;136;136
19208;1657;18;3;146;438
19822;1700;19;1;146;146
20503;1745;35;2;162;324
35132;2604;33;1;144;144
46194;2999;63;1;96;96
7497;979;65;1;96;96
29265;2311;12;1;144;144
36494;2668;41;1;290;290
42862;581;60;1;187;187
46657;3029;32;1;144;144
7629;995;24;2;106;212
35858;2635;32;1;144;144
46492;3021;88;1;115;115
47777;314;8;1;182;182
53725;3309;28;1;116;116
27825;2241;75;1;156;156
36531;2668;6;1;84;84
42918;604;62;1;96;96
10625;1213;83;1;136;136
17499;1557;71;2;150;300
30406;2385;54;1;178;178
34705;2587;85;1;136;136
48026;345;70;1;150;150
52241;3403;51;1;490;490
3012;386;44;1;112;112
8755;1076;42;1;112;112
14167;1378;3;2;139;278
40539;2920;36;1;162;162
11092;1236;21;3;82;246
28528;2277;88;1;115;115
42126;2958;24;1;106;106
2058;224;25;2;106;212
3876;467;91;18;75;1350
4353;514;72;1;150;150
15579;1452;88;3;115;345
21441;1800;51;1;490;490
50077;3199;22;1;82;82
5709;713;69;1;106;106
32701;2489;35;1;162;162
40083;2881;70;1;150;150
42121;2958;81;1;167;167
4731;556;3;1;139;139
9349;1099;40;1;290;290
15719;1460;31;1;144;144
31191;2416;71;2;150;300
34882;2599;19;1;146;146
43905;758;18;1;146;146
6783;901;65;1;96;96
17236;1544;42;1;112;112
28673;2285;80;1;167;167
29059;2302;26;1;106;106
45022;935;91;6;75;450
22494;1887;5;1;84;84
26020;2134;27;2;116;232
30198;2376;90;3;75;225
31405;2423;71;2;150;300
12467;1298;31;1;144;144
13278;1335;30;1;144;144
15985;1470;62;1;96;96
18875;1632;63;1;96;96
41480;1180;41;1;290;290
53654;3314;36;1;162;162
21325;1796;9;1;182;182
22032;1849;17;1;146;146
26249;2143;82;1;136;136
26518;2159;14;1;167;167
42335;2940;2;1;139;139
24667;2061;36;1;162;162
30591;2392;54;1;178;178
51242;3265;7;2;84;168
6816;904;12;1;144;144
12207;1288;92;3;75;225
20849;1761;49;2;153;306
35173;2606;21;1;82;82
41638;1193;56;1;178;178
50816;3223;56;1;178;178
52731;3073;59;1;187;187
15855;1462;56;2;178;356
29330;2314;9;1;182;182
39131;2795;35;1;162;162
47085;277;87;1;115;115
51305;3261;80;1;167;167
728;76;91;6;75;450
6034;776;44;1;112;112
14867;1419;6;1;84;84
33800;2539;23;1;82;82
35969;2638;24;2;106;212
38263;2742;9;2;182;364
48763;3115;35;1;162;162
9348;1099;51;1;490;490
12380;1294;5;2;84;168
26195;2141;22;1;82;82
36017;2649;91;3;75;225
36029;2645;28;2;116;232
46559;3025;24;2;106;212
4855;567;75;2;156;312
10887;1229;20;1;82;82
19480;1675;77;1;156;156
25039;2076;92;3;75;225
11048;1234;63;2;96;192
12418;1294;79;1;167;167
4713;558;69;1;106;106
5141;618;44;1;112;112
9322;1099;30;2;144;288
11694;1261;74;1;156;156
16046;1479;82;2;136;272
29712;2341;86;1;115;115
31179;2416;44;3;112;336
35984;2638;75;1;156;156
36966;2685;43;1;112;112
9293;1098;88;1;115;115
19846;1701;15;1;167;167
26322;2153;4;1;84;84
37283;2705;9;1;182;182
47733;312;91;9;75;675
21169;1786;57;1;178;178
33854;2540;86;1;115;115
37847;2726;25;1;106;106
38844;2820;13;2;144;288
40211;2903;18;1;146;146
40667;1103;31;1;144;144
47164;201;69;1;106;106
17661;1565;49;1;153;153
23473;1963;49;2;153;306
52830;3085;83;2;136;272
21584;1809;88;1;115;115
22557;1891;80;1;167;167
25888;2129;15;1;167;167
29780;2347;23;1;82;82
46075;3000;22;1;82;82
28986;2298;25;1;106;106
16563;1504;27;1;116;116
28614;2281;75;1;156;156
36519;2668;74;1;156;156
47775;314;12;1;144;144
52343;3061;18;1;146;146
52577;3067;20;1;82;82
11809;1266;20;1;82;82
40671;1109;3;2;139;278
49984;3176;2;1;139;139
37133;2697;23;1;82;82
2073;224;44;1;112;112
11160;1238;28;1;116;116
19264;1660;15;1;167;167
29859;2354;49;1;153;153
43017;596;89;1;115;115
423;49;79;1;167;167
2332;287;85;1;136;136
26068;2136;76;1;156;156
37306;2705;54;1;178;178
41597;1189;18;1;146;146
42363;2935;65;2;96;192
46671;3029;24;3;106;318
53229;3290;88;3;115;345
2469;305;91;9;75;675
4327;513;87;1;115;115
12913;1318;91;18;75;1350
15130;1432;25;2;106;212
28825;2290;36;1;162;162
32785;2491;58;2;187;374
9137;1089;78;1;167;167
10432;1183;5;1;84;84
23944;2004;15;1;167;167
29348;2317;49;1;153;153
52171;3402;30;1;144;144
13180;1331;88;2;115;230
17969;1583;89;1;115;115
36773;2679;28;1;116;116
37819;2726;71;1;150;150
43173;625;64;1;96;96
19403;1668;44;1;112;112
34743;2589;49;2;153;306
42493;2944;88;1;115;115
44913;923;82;1;136;136
50480;3220;14;1;167;167
51487;3352;64;2;96;192
5267;624;9;2;182;364
27968;2247;76;1;156;156
45218;3049;71;1;150;150
49176;3128;88;1;115;115
54127;3325;5;1;84;84
1441;150;38;1;290;290
24617;2055;15;2;167;334
37712;2721;36;1;162;162
46729;3034;36;1;162;162
50257;3204;30;2;144;288
35853;2635;7;1;84;84
51864;3385;56;1;178;178
52260;3399;50;1;490;490
34462;2568;33;1;144;144
42050;2933;17;1;146;146
43941;766;75;1;156;156
45183;3046;44;2;112;224
24639;2054;20;1;82;82
30089;2368;36;1;162;162
3296;419;44;1;112;112
19345;1665;25;1;106;106
42023;2931;5;2;84;168
3263;416;24;2;106;212
14652;1406;91;3;75;225
40708;1113;53;1;490;490
1940;204;40;1;290;290
45723;2976;68;1;106;106
50043;3182;17;1;146;146
30808;2403;58;1;187;187
32842;2493;71;1;150;150
37521;2712;55;1;178;178
38181;2739;73;1;150;150
41484;1180;74;1;156;156
50096;3186;15;3;167;501
50425;3215;49;1;153;153
50546;3217;85;1;136;136
9181;1093;72;3;150;450
18394;1608;31;1;144;144
22167;1867;71;1;150;150
28183;2258;63;1;96;96
33711;2535;48;1;153;153
34279;2560;15;1;167;167
11536;1255;68;1;106;106
48023;345;43;1;112;112
51112;3251;53;2;490;980
5844;726;75;1;156;156
25422;2096;33;1;144;144
9758;1130;25;2;106;212
18220;1595;76;5;156;780
20030;1711;35;1;162;162
36016;2649;60;1;187;187
49319;3189;36;1;162;162
12128;1285;38;1;290;290
16352;1499;15;1;167;167
17937;1585;80;1;167;167
32743;2489;82;1;136;136
35708;2631;7;1;84;84
49794;3164;68;2;106;212
6767;901;73;3;150;450
28864;2294;36;3;162;486
36789;2679;42;1;112;112
48652;3103;41;1;290;290
3458;439;12;1;144;144
11391;1250;37;1;162;162
13732;1356;27;1;116;116
16993;1533;80;1;167;167
20951;1771;15;1;167;167
26637;2167;24;2;106;212
27604;2227;5;1;84;84
34436;2567;25;1;106;106
34701;2587;3;1;139;139
6413;833;56;1;178;178
22014;1849;49;2;153;306
34406;2566;36;1;162;162
48341;391;37;1;162;162
52951;3088;88;1;115;115
53470;3305;75;2;156;312
54372;3416;62;1;96;96
2858;355;79;1;167;167
3968;480;5;1;84;84
12017;1274;38;1;290;290
39986;2870;57;1;178;178
44025;780;91;3;75;225
45289;3053;71;1;150;150
154;14;88;1;115;115
1226;126;40;1;290;290
1802;189;8;1;182;182
3148;403;93;3;75;225
11614;1257;84;1;136;136
17535;1560;9;2;182;364
20179;1714;23;1;82;82
24516;2048;34;1;162;162
48577;3098;34;1;162;162
13131;1329;91;9;75;675
14449;1393;62;2;96;192
25660;2109;82;1;136;136
29465;2325;24;1;106;106
32019;2448;86;1;115;115
34042;2550;9;1;182;182
40065;2881;24;1;106;106
3835;466;9;2;182;364
11513;1254;37;1;162;162
12293;1290;54;1;178;178
14103;1379;30;3;144;432
14390;1391;82;2;136;272
23851;1998;5;1;84;84
28260;2262;63;1;96;96
38623;2769;11;2;144;288
44864;920;18;1;146;146
54129;3325;11;1;144;144
20383;1733;74;1;156;156
29575;2336;68;1;106;106
44583;894;25;2;106;212
5605;701;84;1;136;136
19814;1695;80;1;167;167
21082;1782;82;2;136;272
29393;2319;69;1;106;106
7445;974;82;1;136;136
14752;1416;72;2;150;300
18663;1619;73;1;150;150
20620;1753;71;2;150;300
23368;1948;60;2;187;374
29217;2309;71;1;150;150
52226;3397;59;1;187;187
53533;3308;63;1;96;96
4115;490;75;1;156;156
6764;901;51;1;490;490
18996;1637;84;1;136;136
21182;1789;57;2;178;356
21355;1797;60;3;187;561
27677;2232;17;1;146;146
42418;2941;78;2;167;334
49109;3133;79;4;167;668
363;39;40;1;290;290
1060;104;21;1;82;82
17030;1530;1;1;139;139
29270;2311;41;2;290;580
29389;2318;5;1;84;84
37451;2709;41;1;290;290
48297;385;36;1;162;162
52601;3069;24;1;106;106
12918;1318;24;2;106;212
17951;1583;34;1;162;162
20683;1756;44;1;112;112
29612;2338;82;1;136;136
30730;2399;31;1;144;144
47271;211;53;1;490;490
54166;3324;9;3;182;546
10323;1176;74;1;156;156
17843;1574;12;1;144;144
20700;1756;25;2;106;212
46774;3035;44;2;112;224
50328;3210;52;1;490;490
13094;1328;9;1;182;182
37114;2691;78;1;167;167
2917;360;49;3;153;459
6685;899;49;1;153;153
12284;1290;2;1;139;139
14020;1373;71;1;150;150
15461;1446;44;2;112;224
17114;1539;19;1;146;146
20279;1728;34;1;162;162
24423;2034;23;1;82;82
26820;2174;58;3;187;561
10057;1149;10;1;182;182
24030;2011;57;2;178;356
28600;2281;62;3;96;288
32374;2472;2;1;139;139
35740;2631;2;1;139;139
43603;702;91;3;75;225
48095;433;40;1;290;290
561;62;81;1;167;167
2406;298;62;1;96;96
47643;293;20;1;82;82
49418;3150;6;1;84;84
4102;489;82;2;136;272
10148;1157;62;2;96;192
20657;1752;83;1;136;136
53546;3312;91;18;75;1350
17587;1561;39;1;290;290
20815;1762;85;2;136;272
31142;2415;82;1;136;136
43443;668;40;1;290;290
325;35;30;1;144;144
9771;1130;38;1;290;290
9947;1146;79;2;167;334
31853;2441;16;1;167;167
50695;3238;91;9;75;675
1812;187;24;1;106;106
5589;701;9;2;182;364
26655;2167;75;2;156;312
12907;1317;86;1;115;115
14349;1385;85;1;136;136
23429;1952;68;1;106;106
28396;2271;40;2;290;580
45216;3049;61;1;187;187
5058;598;73;2;150;300
11941;1271;32;1;144;144
12203;1288;71;1;150;150
20650;1752;36;1;162;162
31067;2413;43;1;112;112
33874;2540;36;1;162;162
44192;809;82;2;136;272
51720;3368;85;1;136;136
2244;258;75;1;156;156
7246;951;80;1;167;167
13048;1327;37;2;162;324
14657;1407;23;1;82;82
20528;1745;15;1;167;167
26492;2158;17;1;146;146
41864;1217;13;2;144;288
27759;2237;41;1;290;290
54490;3425;36;2;162;324
1297;129;56;1;178;178
21779;1822;18;2;146;292
23478;1961;51;1;490;490
30817;2403;27;1;116;116
37825;2726;63;1;96;96
38530;2763;62;1;96;96
39704;2847;91;6;75;450
51736;3410;93;3;75;225
1697;172;15;1;167;167
34220;2554;80;1;167;167
46389;3022;53;1;490;490
54161;3324;84;1;136;136
11915;1271;53;1;490;490
17212;1544;33;1;144;144
17595;1564;91;3;75;225
28496;2277;3;1;139;139
36690;2675;3;3;139;417
47175;205;20;1;82;82
5491;682;6;1;84;84
25732;2116;84;1;136;136
26580;2166;57;1;178;178
32824;2492;21;1;82;82
39792;2857;5;2;84;168
48630;3106;25;1;106;106
2722;341;82;1;136;136
25901;2130;32;1;144;144
43980;769;39;1;290;290
45323;3055;54;1;178;178
12691;1304;24;2;106;212
16621;1507;90;3;75;225
21748;1818;18;1;146;146
24365;2033;91;9;75;675
30048;2365;3;1;139;139
52521;3065;43;1;112;112
53839;3303;19;1;146;146
54613;3426;44;1;112;112
1220;126;30;1;144;144
5658;715;5;1;84;84
19441;1670;22;1;82;82
23596;1984;83;1;136;136
2310;270;82;1;136;136
2953;371;34;1;162;162
12750;1311;63;1;96;96
17107;1539;49;1;153;153
22120;1856;35;1;162;162
30501;2388;88;1;115;115
31732;2436;62;1;96;96
38591;2760;62;1;96;96
52320;3407;18;1;146;146
52767;3078;86;1;115;115
53965;3315;65;1;96;96
17557;1560;37;1;162;162
27480;2217;39;1;290;290
19330;1665;76;1;156;156
27657;2233;55;1;178;178
46410;3022;5;1;84;84
23488;1968;9;1;182;182
31523;2427;60;3;187;561
44806;917;56;1;178;178
51109;3251;5;1;84;84
18846;1630;19;3;146;438
27406;2211;28;1;116;116
43010;592;60;1;187;187
48105;433;73;1;150;150
4465;529;20;1;82;82
21458;1802;6;1;84;84
21931;1841;71;1;150;150
23333;1946;46;1;153;153
177;21;82;1;136;136
3652;456;91;3;75;225
8017;1022;39;1;290;290
16608;1507;76;2;156;312
23678;1989;25;1;106;106
27333;2198;65;1;96;96
3841;466;5;1;84;84
5976;759;56;1;178;178
15485;1449;8;2;182;364
25100;2080;69;1;106;106
30725;2399;80;1;167;167
49269;3132;85;1;136;136
53075;3093;5;1;84;84
968;96;7;1;84;84
8925;1079;56;3;178;534
14086;1375;31;1;144;144
16816;1519;36;1;162;162
29454;2325;7;1;84;84
36940;2681;18;2;146;292
42220;2961;44;1;112;112
50412;3214;79;1;167;167
51197;3254;55;1;178;178
2874;358;79;1;167;167
21357;1797;91;12;75;900
31015;2413;24;5;106;530
34977;2601;3;1;139;139
45943;2985;79;1;167;167
12199;1288;44;1;112;112
14002;1373;92;3;75;225
14939;1422;42;1;112;112
36372;2663;60;1;187;187
37038;2687;86;1;115;115
37919;2730;63;2;96;192
47122;197;30;1;144;144
405;46;68;1;106;106
11500;1254;9;1;182;182
18602;1617;49;1;153;153
26221;2146;36;2;162;324
31598;2432;56;1;178;178
32184;2453;81;1;167;167
41885;1219;49;2;153;306
53633;3314;86;1;115;115
5888;747;18;1;146;146
15416;1445;36;1;162;162
26413;2157;91;12;75;900
27498;2214;91;6;75;450
29549;2334;45;1;112;112
33604;2528;48;1;153;153
43861;752;1;2;139;278
53697;3298;2;2;139;278
21298;1792;9;1;182;182
24047;2011;88;1;115;115
24459;2037;18;1;146;146
25282;2089;28;2;116;232
2633;337;37;1;162;162
25963;2133;44;1;112;112
35389;2614;30;1;144;144
38630;2769;35;2;162;324
53460;3301;88;1;115;115
23557;1975;59;1;187;187
25271;2087;46;1;153;153
34438;2567;71;1;150;150
37183;2695;82;1;136;136
38776;2810;30;1;144;144
47772;314;36;1;162;162
17829;1571;8;1;182;182
19257;1660;82;2;136;272
36167;2658;79;1;167;167
2159;230;54;1;178;178
12129;1285;61;1;187;187
19119;1656;46;2;153;306
30228;2379;30;1;144;144
35985;2638;70;1;150;150
39663;2844;68;2;106;212
50369;3207;44;1;112;112
5098;606;36;1;162;162
22308;1878;44;2;112;224
33249;2509;56;1;178;178
1383;142;18;1;146;146
5170;607;25;1;106;106
13808;1361;9;2;182;364
14989;1425;82;1;136;136
15103;1431;86;1;115;115
18194;1593;87;1;115;115
53068;3093;11;1;144;144
5832;734;87;1;115;115
8479;1056;39;1;290;290
16112;1480;24;2;106;212
30158;2372;26;1;106;106
1219;126;11;2;144;288
6114;785;3;1;139;139
23697;1993;22;1;82;82
37075;2688;19;1;146;146
11611;1257;37;1;162;162
16618;1507;55;2;178;356
49982;3176;7;1;84;84
51628;3366;91;9;75;675
43226;643;17;1;146;146
1997;217;10;1;182;182
13779;1359;62;1;96;96
16977;1529;34;1;162;162
18701;1621;28;2;116;232
41305;1148;19;1;146;146
50959;3241;43;1;112;112
18442;1606;89;1;115;115
26076;2136;71;1;150;150
39953;2898;60;1;187;187
13884;1364;46;1;153;153
32506;2479;88;1;115;115
47858;332;79;1;167;167
54366;3416;54;2;178;356
1817;190;78;2;167;334
4937;580;30;1;144;144
21802;1827;62;1;96;96
24246;2019;56;1;178;178
47167;201;64;1;96;96
52860;3086;76;2;156;312
23926;2005;9;1;182;182
49800;3164;33;1;144;144
10451;1192;82;1;136;136
14336;1385;76;1;156;156
31821;2442;17;1;146;146
33938;2545;71;1;150;150
36596;2670;35;1;162;162
36734;2675;88;1;115;115
50134;3200;79;1;167;167
40964;1138;18;1;146;146
41366;1166;9;3;182;546
14425;1395;34;1;162;162
15408;1445;31;1;144;144
28799;2290;83;1;136;136
45554;2969;17;1;146;146
46646;3029;70;2;150;300
1601;165;15;1;167;167
15202;1433;53;1;490;490
25849;2123;51;1;490;490
46263;3015;53;1;490;490
48031;345;24;1;106;106
8764;1076;10;1;182;182
19074;1648;75;1;156;156
20534;1746;91;3;75;225
22127;1860;15;1;167;167
45041;937;82;1;136;136
6579;857;52;1;490;490
13915;1367;88;2;115;230
31726;2436;9;1;182;182
44354;837;79;1;167;167
48682;3102;81;1;167;167
11624;1258;91;9;75;675
24253;2019;60;4;187;748
45077;3042;5;1;84;84
51933;3396;72;2;150;300
13379;1337;56;1;178;178
21951;1843;83;1;136;136
23198;1937;44;1;112;112
23981;2007;49;1;153;153
39481;2832;36;1;162;162
45969;2987;17;1;146;146
54517;3425;83;1;136;136
18016;1581;5;2;84;168
51552;3351;40;1;290;290
4133;493;29;1;116;116
7189;945;71;2;150;300
9360;1100;91;12;75;900
18389;1608;8;1;182;182
20104;1709;42;1;112;112
20981;1776;90;3;75;225
41794;1203;9;1;182;182
23438;1955;39;1;290;290
24153;2015;59;1;187;187
29159;2308;31;2;144;288
32778;2491;48;1;153;153
36871;2682;91;6;75;450
37567;2713;30;1;144;144
7031;930;84;1;136;136
36251;2660;3;1;139;139
37524;2712;88;2;115;230
8195;1034;82;1;136;136
9964;1146;62;1;96;96
11615;1257;32;1;144;144
12337;1292;77;1;156;156
27747;2237;8;1;182;182
1255;122;53;1;490;490
49550;3135;34;1;162;162
11737;1264;2;1;139;139
31731;2436;54;1;178;178
23537;1975;6;1;84;84
31529;2430;91;9;75;675
40069;2881;64;1;96;96
2439;309;81;1;167;167
24488;2045;75;1;156;156
40242;2904;9;1;182;182
53803;3311;26;1;106;106
4269;509;86;1;115;115
7750;1002;75;1;156;156
21002;1776;76;1;156;156
23312;1947;30;1;144;144
24347;2028;52;1;490;490
26368;2154;71;3;150;450
45173;3046;25;4;106;424
2173;245;21;2;82;164
9745;1130;63;1;96;96
29282;2313;48;2;153;306
38325;2744;20;1;82;82
47479;247;62;1;96;96
48058;349;38;1;290;290
3196;409;79;1;167;167
5747;719;27;1;116;116
12317;1292;91;24;75;1800
40279;2905;45;3;112;336
42697;2952;28;1;116;116
43138;627;3;1;139;139
48632;3106;3;1;139;139
2200;240;87;1;115;115
2616;330;35;1;162;162
27156;2189;13;1;144;144
30746;2399;28;1;116;116
35384;2614;40;1;290;290
36476;2668;12;3;144;432
42759;2953;18;1;146;146
45730;2975;25;3;106;318
46227;3013;71;1;150;150
7684;1001;3;1;139;139
31927;2445;14;1;167;167
37968;2730;68;1;106;106
11690;1261;12;1;144;144
17196;1542;36;1;162;162
22487;1887;40;1;290;290
25754;2116;75;2;156;312
30639;2397;46;2;153;306
31703;2439;81;1;167;167
35365;2614;5;2;84;168
36261;2660;22;1;82;82
40236;2904;75;1;156;156
51473;3350;20;2;82;164
1211;123;26;1;106;106
15131;1432;44;1;112;112
38232;2740;60;1;187;187
43656;812;9;2;182;364
2301;270;30;1;144;144
13288;1336;29;1;116;116
22797;1908;62;1;96;96
24059;2012;30;1;144;144
51625;3366;60;2;187;374
53867;3300;16;1;167;167
3448;439;8;1;182;182
40321;2908;78;1;167;167
51097;3251;62;2;96;192
51267;3257;33;1;144;144
13251;1335;51;2;490;980
14544;1403;24;1;106;106
21205;1787;23;1;82;82
25178;2083;40;3;290;870
25414;2096;71;1;150;150
39949;2898;91;9;75;675
40975;1134;49;1;153;153
47876;328;63;1;96;96
400;46;71;1;150;150
3858;470;64;1;96;96
6877;910;37;1;162;162
6886;911;26;2;106;212
9093;1085;18;1;146;146
45416;2968;30;3;144;432
48748;3115;18;3;146;438
50762;3233;21;1;82;82
9440;1102;80;1;167;167
19367;1668;71;1;150;150
24785;2069;82;2;136;272
3856;470;91;12;75;900
6437;839;49;1;153;153
17140;1543;25;1;106;106
18843;1630;20;1;82;82
30533;2391;3;1;139;139
53027;3091;34;1;162;162
2110;227;52;1;490;490
6402;833;7;1;84;84
6788;903;56;1;178;178
9011;1081;18;1;146;146
9987;1144;68;2;106;212
12447;1296;91;6;75;450
15996;1469;44;1;112;112
18516;1612;19;1;146;146
19496;1675;69;1;106;106
23356;1948;62;1;96;96
30246;2380;62;1;96;96
638;68;37;1;162;162
5443;655;24;1;106;106
11222;1243;9;4;182;728
15850;1463;12;1;144;144
30803;2401;36;1;162;162
34762;2592;46;1;153;153
3914;476;7;1;84;84
21474;1802;42;1;112;112
24734;2065;13;1;144;144
35943;2637;57;3;178;534
37374;2706;78;1;167;167
49712;3160;63;2;96;192
9581;1120;32;2;144;288
9622;1118;18;1;146;146
22779;1904;26;1;106;106
34560;2572;88;2;115;230
42053;2933;34;1;162;162
18682;1619;65;1;96;96
21201;1789;65;1;96;96
30567;2392;62;1;96;96
31864;2441;49;1;153;153
38201;2739;44;2;112;224
3248;415;14;1;167;167
5641;715;62;3;96;288
8813;1076;63;1;96;96
24235;2023;58;1;187;187
24237;2019;91;21;75;1575
27617;2222;27;1;116;116
27880;2243;36;1;162;162
41528;1174;25;1;106;106
42626;2951;50;1;490;490
42660;2954;39;1;290;290
3943;471;17;1;146;146
6371;824;91;3;75;225
24754;2068;85;1;136;136
31157;2415;30;1;144;144
40576;2923;19;1;146;146
52191;3402;5;1;84;84
10588;1202;46;1;153;153
23832;1998;82;1;136;136
33290;2512;49;1;153;153
41798;1203;5;1;84;84
11238;1243;54;1;178;178
20334;1736;84;1;136;136
23045;1926;60;1;187;187
27612;2222;48;1;153;153
34063;2550;62;1;96;96
38047;2734;88;3;115;345
39441;2824;92;3;75;225
3131;403;72;1;150;150
26910;2178;23;1;82;82
27893;2244;88;2;115;230
51829;3415;38;1;290;290
6452;850;24;2;106;212
20364;1733;41;1;290;290
30131;2372;56;2;178;356
31604;2432;24;1;106;106
43838;739;43;1;112;112
48414;402;24;1;106;106
3092;397;89;1;115;115
30424;2384;18;2;146;292
37794;2725;40;2;290;580
40829;1122;19;1;146;146
44482;870;81;1;167;167
780;83;50;2;490;980
7432;974;79;2;167;334
48918;3113;42;1;112;112
24190;2020;23;1;82;82
29999;2362;28;1;116;116
31610;2434;46;1;153;153
35264;2609;80;1;167;167
45685;2972;29;1;116;116
49541;3140;7;1;84;84
1823;190;41;2;290;580
4488;526;50;1;490;490
11033;1234;85;1;136;136
11814;1266;19;1;146;146
13142;1329;69;1;106;106
14944;1426;91;3;75;225
36520;2668;80;1;167;167
18895;1631;44;1;112;112
26646;2167;62;1;96;96
35243;2609;49;2;153;306
38856;2820;53;1;490;490
45475;2967;55;1;178;178
6920;921;41;2;290;580
31162;2415;11;1;144;144
37288;2705;24;1;106;106
40481;2921;44;1;112;112
6264;810;49;2;153;306
13967;1371;56;1;178;178
19608;1678;65;1;96;96
36782;2679;90;6;75;450
25446;2099;39;1;290;290
37298;2705;81;2;167;334
