id;data;nfe;cliente_id;nf_desconto;valor_bruto;valor_venda
1535;06/11/2021;SO47982;454;11,5;225;213,5
1536;06/11/2021;SO47984;391;70,5;1694;1623,5
1537;06/11/2021;SO47983;473;28,05;225;196,95
1538;06/11/2021;SO47981;373;7,65;1071;1063,35
1539;06/11/2021;SO47986;153;513,8;8511;7997,2
1540;06/11/2021;SO47980;396;322,1;5567;5244,9
1541;07/11/2021;SO47987;331;30,5;314;283,5
1542;07/11/2021;SO47989;684;87,6;2331;2243,4
1543;07/11/2021;SO47988;666;523,35;8579;8055,65
1544;08/11/2021;SO47990;482;485,9;7614;7128,1
1545;08/11/2021;SO47992;685;474,15;7424;6949,85
1546;08/11/2021;SO47991;591;181,75;3714;3532,25
1547;09/11/2021;SO47996;119;308,75;4398;4089,25
1548;09/11/2021;SO47994;202;284,3;5346;5061,7
1549;09/11/2021;SO47993;315;138,4;2411;2272,6
1550;09/11/2021;SO47995;597;101,5;2348;2246,5
1551;10/11/2021;SO47998;684;69,05;1208;1138,95
1552;10/11/2021;SO48001;416;573,15;8603;8029,85
1553;10/11/2021;SO48000;542;5,75;225;219,25
1554;10/11/2021;SO47997;559;73,15;948;874,85
1555;10/11/2021;SO47999;48;380,35;5086;4705,65
1556;11/11/2021;SO48002;186;49,05;954;904,95
1557;11/11/2021;SO48004;297;350,9;5456;5105,1
1558;11/11/2021;SO48003;33;51,2;701;649,8
1559;12/11/2021;SO48006;509;30,55;878;847,45
1560;12/11/2021;SO48005;217;513,65;8233;7719,35
1561;12/11/2021;SO48008;364;64,4;1595;1530,6
1562;12/11/2021;SO48007;694;0;96;96
1563;13/11/2021;SO48011;577;41,65;799;757,35
1564;13/11/2021;SO48009;620;38,45;1481;1442,55
1565;14/11/2021;SO48012;224;536,2;8647;8110,8
1566;13/11/2021;SO48010;626;490,9;7489;6998,1
1567;14/11/2021;SO48013;495;84,05;1028;943,95
1568;14/11/2021;SO48016;644;504,65;7706;7201,35
1569;14/11/2021;SO48015;461;116,05;1656;1539,95
1570;14/11/2021;SO48014;593;15;167;152
1571;15/11/2021;SO48018;656;216,5;6678;6461,5
1572;15/11/2021;SO48019;221;9,35;96;86,65
1573;15/11/2021;SO48017;569;490,45;8010;7519,55
1574;15/11/2021;SO48020;146;80;1426;1346
1575;16/11/2021;SO48022;473;80,05;534;453,95
1576;16/11/2021;SO48023;377;169,05;2955;2785,95
1577;16/11/2021;SO48021;590;348,15;4238;3889,85
1578;16/11/2021;SO48026;336;270,6;5328;5057,4
1579;16/11/2021;SO48024;145;22,5;167;144,5
1580;16/11/2021;SO48025;535;43,65;1383;1339,35
1581;17/11/2021;SO48031;616;342,9;5308;4965,1
1582;17/11/2021;SO48030;570;104,1;912;807,9
1583;17/11/2021;SO48028;19;495,35;6758;6262,65
1584;17/11/2021;SO48029;412;15,3;178;162,7
1585;17/11/2021;SO48027;527;34,4;613;578,6
1586;18/11/2021;SO48033;101;459,8;7656;7196,2
1587;18/11/2021;SO48034;664;92,95;1154;1061,05
1588;18/11/2021;SO48032;536;60,9;816;755,1
1589;19/11/2021;SO48035;573;580,9;6778;6197,1
1590;19/11/2021;SO48036;357;463,1;8132;7668,9
1591;19/11/2021;SO48038;201;111,7;1848;1736,3
1592;19/11/2021;SO48037;45;149;1831;1682
1593;20/11/2021;SO48041;213;129,5;1402;1272,5
1594;20/11/2021;SO48044;542;5,75;403;397,25
1595;20/11/2021;SO48043;687;442,75;8151;7708,25
1596;20/11/2021;SO48040;638;38,4;450;411,6
1597;20/11/2021;SO48045;300;42,2;620;577,8
1598;20/11/2021;SO48042;150;65,25;894;828,75
1599;20/11/2021;SO48039;283;0;617;617
1600;21/11/2021;SO48047;65;16,7;115;98,3
1601;21/11/2021;SO48048;127;558,2;7264;6705,8
1602;22/11/2021;SO48050;563;230,45;4047;3816,55
1603;21/11/2021;SO48046;480;33,6;768;734,4
1604;21/11/2021;SO48049;433;340,95;5721;5380,05
1605;22/11/2021;SO48056;32;395,9;5385;4989,1
1606;22/11/2021;SO48053;362;215,7;4886;4670,3
1607;22/11/2021;SO48052;570;339,6;3657;3317,4
1608;22/11/2021;SO48051;604;308,7;3821;3512,3
1609;22/11/2021;SO48055;500;25,55;487;461,45
1610;22/11/2021;SO48054;687;35,5;668;632,5
1611;23/11/2021;SO48058;669;5,75;225;219,25
1612;23/11/2021;SO48057;84;488,4;7286;6797,6
1613;23/11/2021;SO48062;562;105,9;1636;1530,1
1614;23/11/2021;SO48061;60;23,4;136;112,6
1615;23/11/2021;SO48059;276;520,8;8685;8164,2
1616;23/11/2021;SO48060;162;13,6;340;326,4
1617;24/11/2021;SO48063;632;389,75;6890;6500,25
1618;24/11/2021;SO48064;76;17,4;162;144,6
1619;24/11/2021;SO48065;540;544,55;7547;7002,45
1620;24/11/2021;SO48068;574;56,35;1129;1072,65
1621;24/11/2021;SO48066;632;243,35;3362;3118,65
1622;24/11/2021;SO48067;3;4,1;106;101,9
1623;25/11/2021;SO48072;180;57,45;653;595,55
1624;25/11/2021;SO48075;445;177,2;2142;1964,8
1625;25/11/2021;SO48071;20;279,2;5271;4991,8
1626;25/11/2021;SO48069;17;504,95;5503;4998,05
1627;25/11/2021;SO48073;35;66,05;746;679,95
1628;25/11/2021;SO48070;275;0;187;187
1629;25/11/2021;SO48074;396;14,4;167;152,6
1630;26/11/2021;SO48076;609;398,9;5194;4795,1
1631;26/11/2021;SO48079;578;249,05;4413;4163,95
1632;26/11/2021;SO48077;660;334,7;6872;6537,3
1633;26/11/2021;SO48078;554;25,05;115;89,95
1634;27/11/2021;SO48086;492;22,5;167;144,5
1635;27/11/2021;SO48084;428;128,1;1888;1759,9
1636;27/11/2021;SO48082;84;6,95;139;132,05
1637;27/11/2021;SO48087;461;362,3;5086;4723,7
1638;27/11/2021;SO48083;69;116,3;1871;1754,7
1639;27/11/2021;SO48080;491;484,2;6635;6150,8
1640;27/11/2021;SO48081;151;21,6;167;145,4
1641;27/11/2021;SO48085;444;21,5;265;243,5
1642;28/11/2021;SO48287;476;8,2;106;97,8
1643;28/11/2021;SO48289;496;6,95;367;360,05
1644;28/11/2021;SO48290;471;96,2;1507;1410,8
1645;28/11/2021;SO48088;39;60,6;482;421,4
1646;28/11/2021;SO48288;651;49;374;325
1647;28/11/2021;SO48091;20;0;96;96
1648;28/11/2021;SO48090;12;180,3;2023;1842,7
1649;28/11/2021;SO48089;325;410,95;6718;6307,05
1650;28/11/2021;SO48286;657;16,5;352;335,5
1651;28/11/2021;SO48092;249;50;457;407
1652;29/11/2021;SO48294;651;9,6;150;140,4
1653;29/11/2021;SO48291;190;0;136;136
1654;30/11/2021;SO48295;117;523,25;9126;8602,75
1655;29/11/2021;SO48293;496;192,8;2813;2620,2
1656;29/11/2021;SO48292;339;224,3;3973;3748,7
1657;30/11/2021;SO48296;286;382,9;6910;6527,1
1658;30/11/2021;SO48298;23;10,6;156;145,4
1659;30/11/2021;SO48297;143;86;1522;1436
1660;01/12/2021;SO48299;486;490,55;6962;6471,45
1661;01/12/2021;SO48301;521;13,9;139;125,1
1662;01/12/2021;SO48305;23;0;115;115
1663;01/12/2021;SO48300;675;17,4;162;144,6
1664;01/12/2021;SO48304;367;55,4;933;877,6
1665;02/12/2021;SO48306;163;512,45;8362;7849,55
1666;01/12/2021;SO48302;522;8,9;96;87,1
1667;01/12/2021;SO48303;372;26,7;96;69,3
1668;02/12/2021;SO48307;327;510;8563;8053
1669;02/12/2021;SO48308;385;77,5;1882;1804,5
1670;03/12/2021;SO48310;267;390,5;4467;4076,5
1671;02/12/2021;SO48309;42;24,3;386;361,7
1672;03/12/2021;SO48313;243;148,95;1583;1434,05
1673;04/12/2021;SO48314;241;78,75;946;867,25
1674;03/12/2021;SO48312;96;9,35;211;201,65
1675;03/12/2021;SO48311;54;657,85;8379;7721,15
1676;04/12/2021;SO48317;289;319,15;5571;5251,85
1677;04/12/2021;SO48318;649;407,4;4982;4574,6
1678;04/12/2021;SO48321;357;360,15;5093;4732,85
1679;04/12/2021;SO48316;109;20,85;139;118,15
1680;04/12/2021;SO48319;596;14,6;228;213,4
1681;04/12/2021;SO48320;15;25,05;600;574,95
1682;04/12/2021;SO48315;581;8,2;106;97,8
1683;05/12/2021;SO48325;288;398,4;6193;5794,6
1684;05/12/2021;SO48331;587;32,85;629;596,15
1685;05/12/2021;SO48324;520;61,3;465;403,7
1686;05/12/2021;SO48330;82;0;290;290
1687;06/12/2021;SO48332;39;305,6;4078;3772,4
1688;05/12/2021;SO48329;469;24,3;279;254,7
1689;05/12/2021;SO48322;33;0;82;82
1690;05/12/2021;SO48326;123;38,5;395;356,5
1691;05/12/2021;SO48328;516;265,8;3838;3572,2
1692;05/12/2021;SO48327;331;25,95;1843;1817,05
1693;05/12/2021;SO48323;255;36;607;571
1694;06/12/2021;SO48334;142;15,3;178;162,7
1695;07/12/2021;SO48336;588;623,85;9806;9182,15
1696;06/12/2021;SO48333;40;259,5;4197;3937,5
1697;06/12/2021;SO48335;306;38,85;515;476,15
1698;07/12/2021;SO48338;603;126,1;1402;1275,9
1699;08/12/2021;SO48341;113;448,35;6673;6224,65
1700;07/12/2021;SO48337;562;46,65;942;895,35
1701;07/12/2021;SO48339;636;467,75;8668;8200,25
1702;07/12/2021;SO48340;123;155,85;3359;3203,15
1703;08/12/2021;SO48345;319;81,4;1005;923,6
1704;08/12/2021;SO48344;242;8,35;115;106,65
1705;08/12/2021;SO48346;443;5,3;156;150,7
1706;09/12/2021;SO48347;520;466,05;8364;7897,95
1707;08/12/2021;SO48343;264;31,85;429;397,15
1708;08/12/2021;SO48342;58;25,05;211;185,95
1709;09/12/2021;SO48351;277;244,45;4751;4506,55
1710;09/12/2021;SO48350;281;209,5;4032;3822,5
1711;09/12/2021;SO48349;354;298,5;6287;5988,5
1712;09/12/2021;SO48348;175;125,75;1181;1055,25
1713;10/12/2021;SO48355;240;22,6;273;250,4
1714;11/12/2021;SO48359;653;443,55;7730;7286,45
1715;10/12/2021;SO48352;333;50,65;414;363,35
1716;10/12/2021;SO48356;100;279,15;3088;2808,85
1717;10/12/2021;SO48357;451;24;312;288
1718;10/12/2021;SO48358;396;8,35;146;137,65
1719;10/12/2021;SO48353;176;31,3;301;269,7
1720;10/12/2021;SO48354;96;4,1;116;111,9
1721;11/12/2021;SO48367;149;53,55;845;791,45
1722;11/12/2021;SO48366;5;53,8;643;589,2
1723;12/12/2021;SO48370;398;263,25;4015;3751,75
1724;11/12/2021;SO48362;232;18,2;182;163,8
1725;11/12/2021;SO48365;45;89,75;1341;1251,25
1726;11/12/2021;SO48363;307;553,75;7329;6775,25
1727;11/12/2021;SO48361;12;88,35;1231;1142,65
1728;11/12/2021;SO48369;501;97,85;1365;1267,15
1729;11/12/2021;SO48360;521;29,3;1059;1029,7
1730;11/12/2021;SO48364;563;91,8;1197;1105,2
1731;11/12/2021;SO48368;646;28,05;225;196,95
1732;12/12/2021;SO48374;44;93,05;1202;1108,95
1733;12/12/2021;SO48375;470;534,55;8255;7720,45
1734;12/12/2021;SO48371;672;105,45;1132;1026,55
1735;12/12/2021;SO48372;602;4,2;168;163,8
1736;12/12/2021;SO48373;692;312,55;5329;5016,45
1737;13/12/2021;SO48381;371;133,6;1326;1192,4
1738;13/12/2021;SO48379;405;133,55;1095;961,45
1739;13/12/2021;SO48378;212;581,85;6157;5575,15
1740;13/12/2021;SO48376;440;20,4;225;204,6
1741;13/12/2021;SO48377;663;16,7;136;119,3
1742;13/12/2021;SO48380;282;258,5;6099;5840,5
1743;14/12/2021;SO48386;498;381,15;6733;6351,85
1744;14/12/2021;SO48382;156;7,5;167;159,5
1745;14/12/2021;SO48384;471;308,65;3884;3575,35
1746;14/12/2021;SO48385;82;41,05;876;834,95
1747;14/12/2021;SO48383;591;45,5;1052;1006,5
1748;15/12/2021;SO48387;130;74,65;1188;1113,35
1749;15/12/2021;SO48388;408;7,2;334;326,8
1750;15/12/2021;SO48389;253;305,5;4172;3866,5
1751;15/12/2021;SO48391;654;19,8;760;740,2
1752;16/12/2021;SO48392;127;460,1;9435;8974,9
1753;15/12/2021;SO48390;315;95,05;2568;2472,95
1754;16/12/2021;SO48395;278;391,8;6310;5918,2
1755;16/12/2021;SO48394;428;16,7;82;65,3
1756;16/12/2021;SO48393;124;466,15;5230;4763,85
1757;17/12/2021;SO48396;295;374,75;4510;4135,25
1758;17/12/2021;SO48733;261;63,9;522;458,1
1759;17/12/2021;SO48399;210;38,2;1057;1018,8
1760;17/12/2021;SO48732;333;24,3;752;727,7
1761;17/12/2021;SO48734;269;215,9;3515;3299,1
1762;17/12/2021;SO48730;26;199,55;4093;3893,45
1763;17/12/2021;SO48398;29;44,9;468;423,1
1764;17/12/2021;SO48397;370;238,5;3653;3414,5
1765;17/12/2021;SO48735;249;192,85;3838;3645,15
1766;17/12/2021;SO48731;127;45,45;892;846,55
1767;18/12/2021;SO48740;672;252,95;4403;4150,05
1768;18/12/2021;SO48737;658;28,2;312;283,8
1769;18/12/2021;SO48742;142;0;106;106
1770;18/12/2021;SO48743;469;21,9;82;60,1
1771;18/12/2021;SO48741;492;209,9;4141;3931,1
1772;18/12/2021;SO48738;110;28,4;599;570,6
1773;18/12/2021;SO48736;85;25,05;146;120,95
1774;18/12/2021;SO48739;464;140,4;2152;2011,6
1775;19/12/2021;SO48744;463;151,65;2945;2793,35
1776;20/12/2021;SO48745;257;317,6;4173;3855,4
1777;20/12/2021;SO48746;294;234,8;3701;3466,2
1778;20/12/2021;SO48747;128;66,7;896;829,3
1779;20/12/2021;SO48749;372;55,6;425;369,4
1780;20/12/2021;SO48748;104;133,1;671;537,9
1781;22/12/2021;SO48750;488;458,9;6886;6427,1
1782;23/12/2021;SO48751;289;325,8;5023;4697,2
1783;24/12/2021;SO48753;19;109,55;2128;2018,45
1784;23/12/2021;SO48752;439;5,6;153;147,4
1785;24/12/2021;SO48754;382;437,85;6520;6082,15
1786;25/12/2021;SO48755;621;253,65;2803;2549,35
1787;26/12/2021;SO48758;69;465,45;6287;5821,55
1788;26/12/2021;SO48756;463;27,3;182;154,7
1789;26/12/2021;SO48757;353;347,5;2876;2528,5
1790;28/12/2021;SO48760;580;208,1;4311;4102,9
1791;27/12/2021;SO48759;355;6,8;337;330,2
1792;29/12/2021;SO48761;517;321,1;6383;6061,9
1793;30/12/2021;SO48763;556;181,1;2580;2398,9
1794;29/12/2021;SO48762;142;25,05;430;404,95
1795;31/12/2021;SO48765;464;65,2;726;660,8
1796;30/12/2021;SO48764;65;412,75;4317;3904,25
1797;01/01/2022;SO48766;437;471,85;6196;5724,15
1798;02/01/2022;SO48768;546;274,6;2167;1892,4
1799;01/01/2022;SO48767;445;177,45;2229;2051,55
1800;03/01/2022;SO48769;298;432,9;6646;6213,1
1801;04/01/2022;SO48771;653;433,15;7399;6965,85
1802;03/01/2022;SO48770;15;277,1;3546;3268,9
1803;04/01/2022;SO48772;242;54,6;785;730,4
1804;05/01/2022;SO48775;40;289,6;5919;5629,4
1805;05/01/2022;SO48774;178;220,5;901;680,5
1806;05/01/2022;SO48773;484;30,5;653;622,5
1807;06/01/2022;SO48776;661;249,7;4197;3947,3
1808;08/01/2022;SO48778;220;506;7352;6846
1809;06/01/2022;SO48777;592;53,55;531;477,45
1810;08/01/2022;SO48779;244;43,9;539;495,1
1811;08/01/2022;SO48781;54;13,7;266;252,3
1812;08/01/2022;SO48780;18;388,85;4421;4032,15
1813;08/01/2022;SO48785;613;99,35;997;897,65
1814;08/01/2022;SO48782;81;15,6;136;120,4
1815;08/01/2022;SO48783;549;13,6;225;211,4
1816;08/01/2022;SO48784;398;25;262;237
1817;09/01/2022;SO48786;445;503,65;7132;6628,35
1818;10/01/2022;SO48788;448;273,35;5577;5303,65
1819;10/01/2022;SO48787;498;85,95;741;655,05
1820;11/01/2022;SO48790;214;20,75;548;527,25
1821;11/01/2022;SO48789;191;73,05;846;772,95
1822;11/01/2022;SO48791;15;316,45;5557;5240,55
1823;12/01/2022;SO48792;107;21,6;162;140,4
1824;12/01/2022;SO48793;18;26,7;96;69,3
1825;12/01/2022;SO48794;600;0;225;225
1826;13/01/2022;SO49040;677;183,3;3147;2963,7
1827;12/01/2022;SO49039;176;53,7;797;743,3
1828;13/01/2022;SO49041;522;9,1;556;546,9
1829;13/01/2022;SO49045;353;45,15;669;623,85
1830;13/01/2022;SO49043;228;15;167;152
1831;13/01/2022;SO49042;206;13,95;383;369,05
1832;13/01/2022;SO49044;189;39,2;433;393,8
1833;14/01/2022;SO49047;350;25,05;252;226,95
1834;14/01/2022;SO49051;380;16,2;112;95,8
1835;14/01/2022;SO49046;96;39,65;333;293,35
1836;14/01/2022;SO49048;505;160,5;790;629,5
1837;14/01/2022;SO49050;170;0;298;298
1838;14/01/2022;SO49052;214;337,1;5946;5608,9
1839;14/01/2022;SO49049;205;4,1;283;278,9
1840;17/01/2022;SO49053;673;529,3;7301;6771,7
1841;17/01/2022;SO49056;608;4,8;150;145,2
1842;17/01/2022;SO49057;402;35,55;392;356,45
1843;18/01/2022;SO49058;23;570,4;6584;6013,6
1844;17/01/2022;SO49054;698;84,2;530;445,8
1845;17/01/2022;SO49055;220;18,2;182;163,8
1846;31/01/2022;SO49061;462;240,35;3482;3241,65
1847;31/01/2022;SO49059;385;14,5;306;291,5
1848;31/01/2022;SO49060;666;51,3;420;368,7
1849;31/01/2022;SO49062;699;305,4;5121;4815,6
1850;02/02/2022;SO49068;401;69,9;1082;1012,1
1851;01/02/2022;SO49064;446;17,8;546;528,2
1852;01/02/2022;SO49065;39;234,05;3431;3196,95
1853;01/02/2022;SO49063;446;36,5;321;284,5
1854;01/02/2022;SO49066;392;339,9;4979;4639,1
1855;01/02/2022;SO49067;393;11,6;162;150,4
1856;02/02/2022;SO49069;493;299,9;3685;3385,1
1857;03/02/2022;SO49074;298;162,95;2508;2345,05
1858;02/02/2022;SO49072;217;31;1110;1079
1859;02/02/2022;SO49073;639;40,8;651;610,2
1860;02/02/2022;SO49070;131;135,9;2273;2137,1
1861;02/02/2022;SO49071;24;25,05;115;89,95
1862;03/02/2022;SO49077;43;14,6;106;91,4
1863;03/02/2022;SO49078;336;202,8;3051;2848,2
1864;03/02/2022;SO49075;468;24,3;112;87,7
1865;03/02/2022;SO49079;13;21,6;290;268,4
1866;03/02/2022;SO49080;315;15,9;540;524,1
1867;03/02/2022;SO49076;63;377,1;4634;4256,9
1868;04/02/2022;SO49086;590;202,65;3822;3619,35
1869;04/02/2022;SO49083;520;0;490;490
1870;04/02/2022;SO49084;383;172,9;1535;1362,1
1871;04/02/2022;SO49081;159;4,1;106;101,9
1872;04/02/2022;SO49085;630;261,45;5073;4811,55
1873;04/02/2022;SO49082;396;8,9;249;240,1
1874;05/02/2022;SO49088;504;55,35;978;922,65
1875;05/02/2022;SO49087;492;0;144;144
1876;05/02/2022;SO49091;124;290,85;3513;3222,15
1877;05/02/2022;SO49089;430;41,25;394;352,75
1878;05/02/2022;SO49090;252;272,3;3695;3422,7
1879;06/02/2022;SO49092;620;567,8;6097;5529,2
1880;07/02/2022;SO49093;267;415;2913;2498
1881;08/02/2022;SO49095;379;151,6;2652;2500,4
1882;07/02/2022;SO49094;315;294,7;4552;4257,3
1883;08/02/2022;SO49098;82;8,4;182;173,6
1884;08/02/2022;SO49097;408;12,3;390;377,7
1885;08/02/2022;SO49096;467;37,4;570;532,6
1886;08/02/2022;SO49099;514;309,1;5276;4966,9
1887;09/02/2022;SO49100;608;208,45;3200;2991,55
1888;09/02/2022;SO49102;420;15;156;141
1889;09/02/2022;SO49101;310;397,85;5512;5114,15
1890;09/02/2022;SO49103;111;279,7;3328;3048,3
1891;10/02/2022;SO49104;7;364,6;5076;4711,4
1892;10/02/2022;SO49105;219;237,5;4005;3767,5
1893;12/02/2022;SO49113;168;416,65;5676;5259,35
1894;11/02/2022;SO49107;228;4,1;116;111,9
1895;11/02/2022;SO49111;509;126,2;949;822,8
1896;11/02/2022;SO49108;560;20,85;493;472,15
1897;11/02/2022;SO49112;501;117;892;775
1898;11/02/2022;SO49110;524;14,4;150;135,6
1899;11/02/2022;SO49106;551;81,4;1399;1317,6
1900;11/02/2022;SO49109;446;32,95;968;935,05
1901;12/02/2022;SO49114;652;221,3;1855;1633,7
1902;12/02/2022;SO49115;686;229,4;2560;2330,6
1903;13/02/2022;SO49116;214;283,2;3131;2847,8
1904;14/02/2022;SO49118;405;504,85;7785;7280,15
1905;13/02/2022;SO49117;455;447,8;3645;3197,2
1906;14/02/2022;SO49120;149;7,65;980;972,35
1907;14/02/2022;SO49123;395;419,95;4827;4407,05
1908;14/02/2022;SO49121;68;15,6;624;608,4
1909;14/02/2022;SO49122;590;30,1;1290;1259,9
1910;14/02/2022;SO49119;137;88,7;1523;1434,3
1911;15/02/2022;SO49126;504;59,25;1602;1542,75
1912;15/02/2022;SO49127;546;390,65;5470;5079,35
1913;15/02/2022;SO49125;509;327,6;3812;3484,4
1914;15/02/2022;SO49124;659;230,2;2116;1885,8
1915;17/02/2022;SO49129;188;785,45;6885;6099,55
1916;16/02/2022;SO49128;367;22,5;392;369,5
1917;17/02/2022;SO49131;494;9,6;106;96,4
1918;17/02/2022;SO49130;679;42,7;294;251,3
1919;18/02/2022;SO49136;390;340,15;5424;5083,85
1920;18/02/2022;SO49135;617;0;112;112
1921;18/02/2022;SO49132;382;359,95;3506;3146,05
1922;18/02/2022;SO49133;679;18,1;723;704,9
1923;18/02/2022;SO49134;16;38,1;574;535,9
1924;19/02/2022;SO49137;145;20,4;825;804,6
1925;19/02/2022;SO49138;213;182,05;3358;3175,95
1926;20/02/2022;SO49139;440;381,6;3080;2698,4
1927;20/02/2022;SO49140;78;378,75;5997;5618,25
1928;21/02/2022;SO49145;267;36,5;851;814,5
1929;21/02/2022;SO49141;166;43,5;225;181,5
1930;21/02/2022;SO49143;438;25,05;115;89,95
1931;21/02/2022;SO49142;383;7,2;167;159,8
1932;21/02/2022;SO49144;693;7,2;290;282,8
1933;22/02/2022;SO49146;559;62,55;1530;1467,45
1934;23/02/2022;SO49149;7;516,95;8061;7544,05
1935;22/02/2022;SO49148;182;11,5;225;213,5
1936;22/02/2022;SO49147;188;509;4785;4276
1937;24/02/2022;SO49151;283;412,45;3783;3370,55
1938;24/02/2022;SO49150;637;36,9;317;280,1
1939;25/02/2022;SO49152;424;357,8;4095;3737,2
1940;25/02/2022;SO49156;558;159,5;1503;1343,5
1941;25/02/2022;SO49153;5;21;402;381
1942;25/02/2022;SO49154;114;18,95;290;271,05
1943;25/02/2022;SO49157;63;238,25;3233;2994,75
1944;26/02/2022;SO49158;354;401,45;3975;3573,55
1945;25/02/2022;SO49155;92;0;225;225
1946;27/02/2022;SO49160;161;371,4;5684;5312,6
1947;26/02/2022;SO49159;390;192,55;2553;2360,45
1948;28/02/2022;SO49161;632;247,3;3909;3661,7
1949;28/02/2022;SO49165;18;32,15;722;689,85
1950;28/02/2022;SO49164;320;32,8;608;575,2
1951;28/02/2022;SO49162;334;0;225;225
1952;01/03/2022;SO49167;602;512,35;3992;3479,65
1953;28/02/2022;SO49166;383;223,4;3645;3421,6
1954;28/02/2022;SO49163;428;128,6;867;738,4
1955;02/03/2022;SO49169;563;205,75;4029;3823,25
1956;01/03/2022;SO49168;211;87,9;468;380,1
1957;02/03/2022;SO49170;177;146;1565;1419
1958;02/03/2022;SO49445;632;42,5;477;434,5
1959;02/03/2022;SO49443;637;6,95;84;77,05
1960;02/03/2022;SO49444;372;36,1;943;906,9
1961;02/03/2022;SO49447;498;0;490;490
1962;03/03/2022;SO49448;428;16,4;212;195,6
1963;02/03/2022;SO49446;430;94,35;1066;971,65
1964;03/03/2022;SO49463;200;24,5;283;258,5
1965;03/03/2022;SO49458;268;26,7;96;69,3
1966;03/03/2022;SO49461;274;42,9;320;277,1
1967;03/03/2022;SO49455;690;4,1;106;101,9
1968;03/03/2022;SO49450;632;364,8;2512;2147,2
1969;03/03/2022;SO49457;215;0;106;106
1970;03/03/2022;SO49451;182;21,1;531;509,9
1971;03/03/2022;SO49453;510;4,2;84;79,8
1972;03/03/2022;SO49456;246;23,5;455;431,5
1973;03/03/2022;SO49459;446;15,9;156;140,1
1974;03/03/2022;SO49462;507;17,8;96;78,2
1975;03/03/2022;SO49464;91;539,15;6419;5879,85
1976;03/03/2022;SO49454;532;16,8;405;388,2
1977;03/03/2022;SO49460;409;29,25;1116;1086,75
1978;03/03/2022;SO49449;295;20,4;225;204,6
1979;03/03/2022;SO49452;72;25,05;146;120,95
1980;06/03/2022;SO49465;85;432,55;5202;4769,45
1981;06/03/2022;SO49468;116;231,3;3155;2923,7
1982;06/03/2022;SO49470;489;15,45;426;410,55
1983;06/03/2022;SO49469;525;8,9;192;183,1
1984;06/03/2022;SO49467;325;326,35;2410;2083,65
1985;06/03/2022;SO49466;697;43,35;433;389,65
1986;06/03/2022;SO49471;321;11,2;657;645,8
1987;06/03/2022;SO49472;416;202,05;2169;1966,95
1988;07/03/2022;SO49475;587;8,1;112;103,9
1989;07/03/2022;SO49476;220;228,5;1807;1578,5
1990;08/03/2022;SO49477;247;105,05;947;841,95
1991;07/03/2022;SO49473;474;411,5;4430;4018,5
1992;07/03/2022;SO49474;89;17,25;337;319,75
1993;09/03/2022;SO49479;256;435,35;7533;7097,65
1994;08/03/2022;SO49478;462;22,9;190;167,1
1995;09/03/2022;SO49480;650;441,2;4362;3920,8
1996;10/03/2022;SO49481;269;441,9;6005;5563,1
1997;10/03/2022;SO49482;546;138,8;742;603,2
1998;10/03/2022;SO49484;593;537,9;6046;5508,1
1999;10/03/2022;SO49483;59;90,1;2219;2128,9
2000;12/03/2022;SO49485;402;521,3;6031;5509,7
2001;12/03/2022;SO49487;572;24,25;553;528,75
2002;13/03/2022;SO49488;404;383,8;3590;3206,2
2003;12/03/2022;SO49486;448;71,6;743;671,4
2004;14/03/2022;SO49490;501;630,75;7223;6592,25
2005;13/03/2022;SO49489;239;105,95;966;860,05
2006;14/03/2022;SO49491;204;9,1;144;134,9
2007;14/03/2022;SO49492;440;98,1;2353;2254,9
2008;15/03/2022;SO49493;551;123,35;663;539,65
2009;16/03/2022;SO49495;223;200,55;3106;2905,45
2010;15/03/2022;SO49494;294;307,5;2765;2457,5
2011;16/03/2022;SO49496;433;434,25;4564;4129,75
2012;16/03/2022;SO49497;68;71;906;835
2013;16/03/2022;SO49498;659;545,05;7448;6902,95
2014;18/03/2022;SO49499;515;279,65;2453;2173,35
2015;19/03/2022;SO49501;433;603,05;6873;6269,95
2016;18/03/2022;SO49500;335;6,95;223;216,05
2017;20/03/2022;SO49502;36;316,95;4567;4250,05
2018;20/03/2022;SO49505;618;0;167;167
2019;20/03/2022;SO49509;229;776,35;5739;4962,65
2020;20/03/2022;SO49503;316;314,55;1636;1321,45
2021;20/03/2022;SO49506;664;52,05;433;380,95
2022;20/03/2022;SO49504;24;202,8;2466;2263,2
2023;20/03/2022;SO49508;543;43,5;340;296,5
2024;20/03/2022;SO49507;638;193,75;2615;2421,25
2025;22/03/2022;SO49510;71;468,75;5887;5418,25
2026;23/03/2022;SO49512;104;218,5;2933;2714,5
2027;22/03/2022;SO49511;378;215;714;499
2028;24/03/2022;SO49515;179;296,35;3841;3544,65
2029;23/03/2022;SO49514;542;0;290;290
2030;23/03/2022;SO49513;245;161,8;1849;1687,2
2031;24/03/2022;SO49516;171;0;374;374
2032;24/03/2022;SO49517;108;101,5;675;573,5
2033;25/03/2022;SO49518;184;449,75;6782;6332,25
2034;25/03/2022;SO49521;120;431,45;4806;4374,55
2035;25/03/2022;SO49520;122;59,7;669;609,3
2036;25/03/2022;SO49519;671;36;334;298
2037;27/03/2022;SO49523;171;371,1;5536;5164,9
2038;26/03/2022;SO49522;528;32,7;490;457,3
